"id","name","shortName","path","code"
"hv4fG8ZjTkx","30404 Tripurasundari Rural Municipality","Tripurasundari Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/hv4fG8ZjTkx","30404"
"MaArAXGzq0b","30405 Netrawati Rural Municipality","Netrawati Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/MaArAXGzq0b","30405"
"hHrDGEWVf6J","30406 Nilkhantha Municipality","Nilkhantha Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/hHrDGEWVf6J","30406"
"aIGwPXtsX4s","30407 Jwalamukhi Rural Municipality","Jwalamukhi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/aIGwPXtsX4s","30407"
"piWZ5DyW8lE","30408 Siddhalek Rural Municipality","Siddhalek Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/piWZ5DyW8lE","30408"
"dTHSxyHHffK","30409 Benighat Rorang Rural Municipality","Benighat Rorang Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/dTHSxyHHffK","30409"
"hNXxypRAoOb","30410 Gajuri Rural Municipality","Gajuri Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/hNXxypRAoOb","30410"
"MhMpfcsUjqo","30411 Galchhi Rural Municipality","Galchhi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/MhMpfcsUjqo","30411"
"uLoM1lcKeYr","30412 Thakre Rural Municipality","Thakre Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/uLoM1lcKeYr","30412"
"ZwtuC5ZNurI","30413 Dhunibenshi Municipality","Dhunibenshi Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/ZwtuC5ZNurI","30413"
"zotSDVN3Zuv","30501 Dupcheshwor Rural Municipality","Dupcheshwor Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QzI3Btz60Ne/zotSDVN3Zuv","30501"
"GtSNdnR53Be","30502 Tadi Rural Municipality","Tadi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QzI3Btz60Ne/GtSNdnR53Be","30502"
"hkYy0OSJtes","30503 Suryagadhi Rural Municipality","Suryagadhi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QzI3Btz60Ne/hkYy0OSJtes","30503"
"Kkw5qzJDbaB","30504 Bidur Municipality","Bidur Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QzI3Btz60Ne/Kkw5qzJDbaB","30504"
"H8GitWxvHbU","30505 Kispang Rural Municipality","Kispang Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QzI3Btz60Ne/H8GitWxvHbU","30505"
"xqkfomLrYDd","30506 Meghang Rural Municipality","Meghang Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QzI3Btz60Ne/xqkfomLrYDd","30506"
"pQ9sfTqDPzf","30507 Tarakeshwor Rural Municipality","Tarakeshwor Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QzI3Btz60Ne/pQ9sfTqDPzf","30507"
"UojUnRoexxf","30508 Belkotgadhi Municipality","Belkotgadhi Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QzI3Btz60Ne/UojUnRoexxf","30508"
"xRo2s6fO8RZ","30509 Likhu Rural Municipality","Likhu Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QzI3Btz60Ne/xRo2s6fO8RZ","30509"
"Pc2z0fGNT4Y","30510 Panchakanya Rural Municipality","Panchakanya Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QzI3Btz60Ne/Pc2z0fGNT4Y","30510"
"cRyJg8XWXOc","30511 Shivapuri Rural Municipality","Shivapuri Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QzI3Btz60Ne/cRyJg8XWXOc","30511"
"ReAGX6NhTe1","30512 Kakani Rural Municipality","Kakani Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QzI3Btz60Ne/ReAGX6NhTe1","30512"
"PwcSyA8Bw91","30601 Shankharapur Municipality","Shankharapur Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/elOK8Y2b3Qn/PwcSyA8Bw91","30601"
"XeUjDTr86BB","30602 Kageshwori Manahara Municipality","Kageshwori Manahara Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/elOK8Y2b3Qn/XeUjDTr86BB","30602"
"A2ieAsKcSIe","30603 Gokarneshwor Municipality","Gokarneshwor Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/elOK8Y2b3Qn/A2ieAsKcSIe","30603"
"Bttts23FIp4","30604 Budhanilkhantha Municipality","Budhanilkhantha Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/elOK8Y2b3Qn/Bttts23FIp4","30604"
"WlsoyP8RB5A","30605 Tokha Municipality","Tokha Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/elOK8Y2b3Qn/WlsoyP8RB5A","30605"
"MeDEuAp5vBM","30606 Tarakeshwor Municipality","Tarakeshwor Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/elOK8Y2b3Qn/MeDEuAp5vBM","30606"
"lO9MStItdyH","30607 Nagarjun Municipality","Nagarjun Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/elOK8Y2b3Qn/lO9MStItdyH","30607"
"KHY8lkQw5QC","30608 Kathmandu Metropolitan City","Kathmandu Metropolitan City","/cCTQiGkKcTk/hi16ZuHEWaY/elOK8Y2b3Qn/KHY8lkQw5QC","30608"
"Sh9Sx2iLNjY","30609 Kirtipur Municipality","Kirtipur Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/elOK8Y2b3Qn/Sh9Sx2iLNjY","30609"
"oeCd9kH0yob","30610 Chandragiri Municipality","Chandragiri Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/elOK8Y2b3Qn/oeCd9kH0yob","30610"
"xX7eCpkd7AI","30611 Dakshinkali Municipality","Dakshinkali Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/elOK8Y2b3Qn/xX7eCpkd7AI","30611"
"PaZ8MJUYoBS","30701 Changunarayan Municipality","Changunarayan Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/HfIRB3HRHvk/PaZ8MJUYoBS","30701"
"EJ6VZgN3gyN","30702 Bhaktapur Municipality","Bhaktapur Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/HfIRB3HRHvk/EJ6VZgN3gyN","30702"
"yPHX34J5S5u","30703 Madhyapur Thimi Municipality","Madhyapur Thimi Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/HfIRB3HRHvk/yPHX34J5S5u","30703"
"B9uYCJ6J5df","30704 Suryabinayak Municipality","Suryabinayak Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/HfIRB3HRHvk/B9uYCJ6J5df","30704"
"Yf4pkqyyHwh","30801 Mahalaxmi Municipality","Mahalaxmi Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/JH8RPnwv8kB/Yf4pkqyyHwh","30801"
"UYA23UmgomU","30802 Lalitpur Metropolitan City","Lalitpur Metropolitan City","/cCTQiGkKcTk/hi16ZuHEWaY/JH8RPnwv8kB/UYA23UmgomU","30802"
"ORfqiWQXI4y","30803 Godawari Municipality","Godawari Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/JH8RPnwv8kB/ORfqiWQXI4y","30803"
"BSHZS7OTAL5","30804 Konjyosom Rural Municipality","Konjyosom Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/JH8RPnwv8kB/BSHZS7OTAL5","30804"
"M8lAYwHcRvR","30805 Mahankal Rural Municipality","Mahankal Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/JH8RPnwv8kB/M8lAYwHcRvR","30805"
"tQ73nJ7ioAy","30806 Bagmati Rural Municipality","Bagmati Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/JH8RPnwv8kB/tQ73nJ7ioAy","30806"
"F5aE3rj2vJW","30901 Chauri Deurali Rural Municipality","Chauri Deurali Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/F5aE3rj2vJW","30901"
"fZ3LDhJyCuw","30902 Bhumlu Rural Municipality","Bhumlu Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/fZ3LDhJyCuw","30902"
"ocZon5HzPOG","30903 Mandan Deupur Municipality","Mandan Deupur Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/ocZon5HzPOG","30903"
"gPpYofbTapc","30904 Banepa Municipality","Banepa Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/gPpYofbTapc","30904"
"V6hHd2VqP3S","30905 Dhulikhel Municipality","Dhulikhel Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/V6hHd2VqP3S","30905"
"eavdB3HKbSd","30906 Panchkhal Municipality","Panchkhal Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/eavdB3HKbSd","30906"
"Wm3ndVlat85","30907 Temal Rural Municipality","Temal Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/Wm3ndVlat85","30907"
"JliQ0BJSGqa","30908 Namobuddha Municipality","Namobuddha Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/JliQ0BJSGqa","30908"
"mqGibmoSsMZ","30909 Panauti Municipality","Panauti Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/mqGibmoSsMZ","30909"
"yLgova5hxHh","30910 Bethanchowk Rural Municipality","Bethanchowk Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/yLgova5hxHh","30910"
"JX5rBAArWRn","30911 Roshi Rural Municipality","Roshi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/JX5rBAArWRn","30911"
"of5txBWqdOE","30912 Mahabharat Rural Municipality","Mahabharat Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/of5txBWqdOE","30912"
"uieUU0PzxcP","30913 Khanikhola Rural Municipality","Khanikhola Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/ZVmULoI6vcV/uieUU0PzxcP","30913"
"kjQyLmoS0JC","31001 Umakunda Rural Municipality","Umakunda Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/gannbFbizVo/kjQyLmoS0JC","31001"
"kZSDETMIlBs","31002 Gokulganga Rural Municipality","Gokulganga Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/gannbFbizVo/kZSDETMIlBs","31002"
"ofnHcaTRfxi","31003 Likhu Rural Municipality","Likhu Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/gannbFbizVo/ofnHcaTRfxi","31003"
"pS6VQHJLxbH","31004 Ramechhap Municipality","Ramechhap Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/gannbFbizVo/pS6VQHJLxbH","31004"
"F3Q2FhmSvR9","31005 Manthali  Municipality","Manthali  Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/gannbFbizVo/F3Q2FhmSvR9","31005"
"SeAeUI4mRO1","31006 Khandadevi Rural Municipality","Khandadevi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/gannbFbizVo/SeAeUI4mRO1","31006"
"DIGqwFpoqoL","31007 Doramba Rural Municipality","Doramba Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/gannbFbizVo/DIGqwFpoqoL","31007"
"ax9O5hQ8Z2n","31008 Sunapati Rural Municipality","Sunapati Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/gannbFbizVo/ax9O5hQ8Z2n","31008"
"Cgi5CZddAvb","31101 Dudhouli Municipality","Dudhouli Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/mMGyx6JG7wj/Cgi5CZddAvb","31101"
"U4kYiiDNknr","31102 Phikkal Rural Municipality","Phikkal Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/mMGyx6JG7wj/U4kYiiDNknr","31102"
"LK5DFWU64XL","31103 Tinpatan Rural Municipality","Tinpatan Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/mMGyx6JG7wj/LK5DFWU64XL","31103"
"VppKq6IZeDb","31104 Golanjor Rural Municipality","Golanjor Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/mMGyx6JG7wj/VppKq6IZeDb","31104"
"TnkKgyVJjqP","31105 Kamalamai Municipality","Kamalamai Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/mMGyx6JG7wj/TnkKgyVJjqP","31105"
"A50ckSZAOpX","31106 Sunkoshi Rural Municipality","Sunkoshi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/mMGyx6JG7wj/A50ckSZAOpX","31106"
"iEXW2lBlpe5","31107 Ghyanglekha Rural Municipality","Ghyanglekha Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/mMGyx6JG7wj/iEXW2lBlpe5","31107"
"lIDmub972Qv","31108 Marin Rural Municipality","Marin Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/mMGyx6JG7wj/lIDmub972Qv","31108"
"iDxjEAywhqD","31109 Hariharpurgaghi Rural Municipality","Hariharpurgaghi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/mMGyx6JG7wj/iDxjEAywhqD","31109"
"xAsNu4wwdwe","31201 Indrasarowar Rural Municipality","Indrasarowar Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/rsZaqJl5R0A/xAsNu4wwdwe","31201"
"Sqc4yQCbl8m","31202 Thaha Municipality","Thaha Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/rsZaqJl5R0A/Sqc4yQCbl8m","31202"
"a0T4qfqJY1P","31203 Kailash Rural Municipality","Kailash Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/rsZaqJl5R0A/a0T4qfqJY1P","31203"
"JLE1LepTKt0","31204 Raksirang Rural Municipality","Raksirang Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/rsZaqJl5R0A/JLE1LepTKt0","31204"
"mGacVlqIv3w","31205 Manahari Rural Municipality","Manahari Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/rsZaqJl5R0A/mGacVlqIv3w","31205"
"F8qQLRVW1V6","31206 Hetauda Sub-Metropolitan City","Hetauda Sub-Metropolitan City","/cCTQiGkKcTk/hi16ZuHEWaY/rsZaqJl5R0A/F8qQLRVW1V6","31206"
"G3hlaNbqWlq","31207 Bhimphedi Rural Municipality","Bhimphedi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/rsZaqJl5R0A/G3hlaNbqWlq","31207"
"GUiARD69vqI","31208 Makawanpurgadhi Rural Municipality","Makawanpurgadhi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/rsZaqJl5R0A/GUiARD69vqI","31208"
"a9v445HgSvW","31209 Bakaiya Rural Municipality","Bakaiya Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/rsZaqJl5R0A/a9v445HgSvW","31209"
"TmF0dOJwkow","31210 Bagmati Rural Municipality","Bagmati Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/rsZaqJl5R0A/TmF0dOJwkow","31210"
"DX8NaqVcuB9","31301 Rapti Municipality","Rapti Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/j0gE31YxwHQ/DX8NaqVcuB9","31301"
"dIazHm6ngNe","31302 Kalika Municipality","Kalika Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/j0gE31YxwHQ/dIazHm6ngNe","31302"
"bYsQAubQrYU","31303 Ichchha Kamana Rural Municipality","Ichchha Kamana Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/j0gE31YxwHQ/bYsQAubQrYU","31303"
"T3Fa8euLX3d","31304 Bharatpur Metropolitan City","Bharatpur Metropolitan City","/cCTQiGkKcTk/hi16ZuHEWaY/j0gE31YxwHQ/T3Fa8euLX3d","31304"
"rD5w89J2sXT","31305 Ratnanagar Municipality","Ratnanagar Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/j0gE31YxwHQ/rD5w89J2sXT","31305"
"mEWltvmejLJ","31306 Khairahani Municipality","Khairahani Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/j0gE31YxwHQ/mEWltvmejLJ","31306"
"KIBbwbvjwaR","31307 Madi Municipality","Madi Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/j0gE31YxwHQ/KIBbwbvjwaR","31307"
"AQ2SELcTGFP","40101 Chumanubri Rural Municipality","Chumanubri Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/YnUoe8z0OJY/AQ2SELcTGFP","40101"
"ckHDueeccRO","40102 Ajirkot Rural Municipality","Ajirkot Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/YnUoe8z0OJY/ckHDueeccRO","40102"
"CfshIuUoZCa","40103 Sulikot Rural Municipality","Sulikot Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/YnUoe8z0OJY/CfshIuUoZCa","40103"
"eTrK1SZ2dxk","40104 Dharche Rural Municipality","Dharche Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/YnUoe8z0OJY/eTrK1SZ2dxk","40104"
"W5rn6JqkqWQ","40105 Aarughat Rural Municipality","Aarughat Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/YnUoe8z0OJY/W5rn6JqkqWQ","40105"
"ddOI93zq9oN","40106 Bhimsen Rural Municipality","Bhimsen Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/YnUoe8z0OJY/ddOI93zq9oN","40106"
"YSLRx59DlQr","40107 Siranchowk Rural Municipality","Siranchowk Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/YnUoe8z0OJY/YSLRx59DlQr","40107"
"mmprlbjqz1Q","40108 Palungtar Municipality","Palungtar Municipality","/cCTQiGkKcTk/GvgqqErqwFP/YnUoe8z0OJY/mmprlbjqz1Q","40108"
"KrUSn9d3nzS","40109 Gorkha Municipality","Gorkha Municipality","/cCTQiGkKcTk/GvgqqErqwFP/YnUoe8z0OJY/KrUSn9d3nzS","40109"
"YqZKl4lSpmW","40110 Shahid Lakhan Rural Municipality","Shahid Lakhan Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/YnUoe8z0OJY/YqZKl4lSpmW","40110"
"jUedBFxq6SW","40111 Gandaki Rural Municipality","Gandaki Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/YnUoe8z0OJY/jUedBFxq6SW","40111"
"KOWaCIos3Lj","40201 Narapabhumi Rural Municipality","Narapabhumi  Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/Yacp1fLlWut/KOWaCIos3Lj","40201"
"hEMU333JF04","40202 Manang Ngisyang Rural Municipality","Manang Ngisyang Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/Yacp1fLlWut/hEMU333JF04","40202"
"ZeVizvQzOF0","40203 Chame Rural Municipality","Chame Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/Yacp1fLlWut/ZeVizvQzOF0","40203"
"NkmeHh5GPgn","40204 Nashon Rural Municipality","Nashon Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/Yacp1fLlWut/NkmeHh5GPgn","40204"
"kyO0b88KERK","40301 Lo-ghekar Damodarkunda Rural Municipality","Lo- Ghekar Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/qoayxucpZqH/kyO0b88KERK","40301"
"OlIvrs1zFmF","40302 Gharpajhong Rural Municipality","Gharpajhong Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/qoayxucpZqH/OlIvrs1zFmF","40302"
"Bqv2TrnSkXS","40303 Varagung Muktichhetra Rural Municipality","Bahragaun Muktikshetra Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/qoayxucpZqH/Bqv2TrnSkXS","40303"
"KiNxPkMzj8m","40304 Lomanthang Rural Municipality","Lomanthang Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/qoayxucpZqH/KiNxPkMzj8m","40304"
"uyBa1m2x09F","40305 Thasang Rural Municipality","Thasang Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/qoayxucpZqH/uyBa1m2x09F","40305"
"YXEeP5pYtvq","40401 Annapurna Rural Municipality","Annapurna Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/q7VB2VrUr83/YXEeP5pYtvq","40401"
"h0biFY8WQEK","40402 Raghuganga Rural Municipality","Raghuganga Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/q7VB2VrUr83/h0biFY8WQEK","40402"
"WWTyL8WoLTK","40403 Dhawalagiri Rural Municipality","Dhawalagiri Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/q7VB2VrUr83/WWTyL8WoLTK","40403"
"ckctcLLSYW2","40404 Malika Rural Municipality","Malika Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/q7VB2VrUr83/ckctcLLSYW2","40404"
"A4ASYhangp4","40405 Mangala Rural Municipality","Mangala Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/q7VB2VrUr83/A4ASYhangp4","40405"
"hCCeMTw69UU","40406 Beni Municipality","Beni Municipality","/cCTQiGkKcTk/GvgqqErqwFP/q7VB2VrUr83/hCCeMTw69UU","40406"
"ucVF5gpZ8D1","40501 Madi Rural Municipality","Madi Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/iqLM1XBMxyu/ucVF5gpZ8D1","40501"
"Jlabga4mmIy","40502 Machhapuchchhre Rural Municipality","Machhapuchchhre Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/iqLM1XBMxyu/Jlabga4mmIy","40502"
"SFZBuUvoplo","40503 Annapurna Rural Municipality","Annapurna Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/iqLM1XBMxyu/SFZBuUvoplo","40503"
"EmYULdguYAk","40504 Pokhara Metropolitan City","Pokhara Metropolitan City","/cCTQiGkKcTk/GvgqqErqwFP/iqLM1XBMxyu/EmYULdguYAk","40504"
"cXN4tjQ9drh","40505 Rupa Rural Municipality","Rupa Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/iqLM1XBMxyu/cXN4tjQ9drh","40505"
"aM55chvJhun","40601 Dordi Rural Municipality","Dordi Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/ZIo35uAAfZo/aM55chvJhun","40601"
"EaAPclkdZck","40602 Marshyangdi Rural Municipality","Marshyangdi Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/ZIo35uAAfZo/EaAPclkdZck","40602"
"HNoO3MOxRs6","40603 Kwhola Sothar Rural Municipality","Kwhola Sothar Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/ZIo35uAAfZo/HNoO3MOxRs6","40603"
"FrZNY9SBOmG","40604 Madhya Nepal Municipality","Madhya Nepal Municipality","/cCTQiGkKcTk/GvgqqErqwFP/ZIo35uAAfZo/FrZNY9SBOmG","40604"
"Va2R0WOfjZK","40605 Besishahar Municipality","Besishahar Municipality","/cCTQiGkKcTk/GvgqqErqwFP/ZIo35uAAfZo/Va2R0WOfjZK","40605"
"ptQeZdRtd7j","40606 Sundarbazar Municipality","Sundarbazar Municipality","/cCTQiGkKcTk/GvgqqErqwFP/ZIo35uAAfZo/ptQeZdRtd7j","40606"
"aATZkONVmES","40607 Rainas Municipality","Rainas Municipality","/cCTQiGkKcTk/GvgqqErqwFP/ZIo35uAAfZo/aATZkONVmES","40607"
"MBPs5x5ajKs","40608 Dudhapokhari Rural Municipality","Dudhapokhari Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/ZIo35uAAfZo/MBPs5x5ajKs","40608"
"CPAdGKO7IuX","40701 Bhanu Municipality","Bhanu Municipality","/cCTQiGkKcTk/GvgqqErqwFP/kfrKchZfqGr/CPAdGKO7IuX","40701"
"KBnzTHkoeM0","40702 Byas Municipality","Byas Municipality","/cCTQiGkKcTk/GvgqqErqwFP/kfrKchZfqGr/KBnzTHkoeM0","40702"
"MO5gPhUVx1t","40703 Myagde Rural Municipality","Myagde Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/kfrKchZfqGr/MO5gPhUVx1t","40703"
"ZkUs4cVAgqm","40704 Shuklagandaki Municipality","Shuklagandaki Municipality","/cCTQiGkKcTk/GvgqqErqwFP/kfrKchZfqGr/ZkUs4cVAgqm","40704"
"wZeA8yZcimo","40705 Bhimad Municipality","Bhimad Municipality","/cCTQiGkKcTk/GvgqqErqwFP/kfrKchZfqGr/wZeA8yZcimo","40705"
"nwHgeTvu876","40706 Ghiring Rural Municipality","Ghiring Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/kfrKchZfqGr/nwHgeTvu876","40706"
"dSOcyKXtRHv","40707 Rhishing Rural Municipality","Rhishing Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/kfrKchZfqGr/dSOcyKXtRHv","40707"
"WObZearD2p5","40708 Devghat Rural Municipality","Devghat Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/kfrKchZfqGr/WObZearD2p5","40708"
"BVLET8oBWxi","40709 Bandipur Rural Municipality","Bandipur Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/kfrKchZfqGr/BVLET8oBWxi","40709"
"JdeVl61mwFO","40710 Aanbu Khaireni Rural Municipality","Aanbu Khaireni Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/kfrKchZfqGr/JdeVl61mwFO","40710"
"kF2r78Cx9jX","40801 Gaidakot Municipality","Gaidakot Municipality","/cCTQiGkKcTk/GvgqqErqwFP/l8tZrJ55yzg/kF2r78Cx9jX","40801"
"wIOJ0eVF34c","40802 Bulingtar Rural Municipality","Bulingtar Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/l8tZrJ55yzg/wIOJ0eVF34c","40802"
"aU6oNY86CMb","40803 Bungdikali Rural Municipality","Bungdikali Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/l8tZrJ55yzg/aU6oNY86CMb","40803"
"TOA9PlmWliy","40804 Hupsekot Rural Municipality","Hupsekot Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/l8tZrJ55yzg/TOA9PlmWliy","40804"
"nx5muIcTFJu","40805 Devchuli Municipality","Devchuli Municipality","/cCTQiGkKcTk/GvgqqErqwFP/l8tZrJ55yzg/nx5muIcTFJu","40805"
"aPYWk1hRPYY","40806 Kawasoti Municipality","Kawasoti Municipality","/cCTQiGkKcTk/GvgqqErqwFP/l8tZrJ55yzg/aPYWk1hRPYY","40806"
"e5LLR9BS5yO","40807 Madhya Bindu Municipality","Madhya Bindu Municipality","/cCTQiGkKcTk/GvgqqErqwFP/l8tZrJ55yzg/e5LLR9BS5yO","40807"
"yWuhof8ZxbV","40808 Binayi Tribeni Rural Municipality","Binayi Tribeni Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/l8tZrJ55yzg/yWuhof8ZxbV","40808"
"aM1i0dQi3ox","40901 Putalibazar Municipality","Putalibazar Municipality","/cCTQiGkKcTk/GvgqqErqwFP/Iqy9A4jXY9l/aM1i0dQi3ox","40901"
"wqUu19NIUqZ","40902 Phedikhola Rural Municipality","Phedikhola Rural Municipality","/cCTQiGkKcTk/GvgqqErqwFP/Iqy9A4jXY9l/wqUu19NIUqZ","40902"
